Train Number,Date,Distance,Weather,FestivalImpact,TimeOfDay,DelayMinutes
12953,2024-08-08,1366,Storm,FestivalEve,Evening,123
12953,2024-08-09,1366,Fog,None,Day,68
12953,2024-08-10,1366,Storm,FestivalEve,Day,152
12953,2024-08-11,1366,Rain,FestivalDay,Day,84
12953,2024-08-12,1366,Storm,FestivalDay,Day,147
12953,2024-08-13,1366,Clear,FestivalDay,Night,53
12953,2024-08-14,1366,Storm,None,Day,122
12953,2024-08-15,1366,Rain,FestivalDay,Evening,89
12953,2024-08-16,1366,Fog,FestivalEve,Day,87
12953,2024-08-17,1366,Fog,None,Night,66
12953,2024-08-18,1366,Clear,FestivalDay,Night,38
12953,2024-08-19,1366,Rain,None,Morning,44
12953,2024-08-20,1366,Storm,FestivalEve,Day,140
12953,2024-08-21,1366,Fog,None,Morning,47
12953,2024-08-22,1366,Storm,None,Morning,102
12953,2024-08-23,1366,Fog,FestivalEve,Day,102
12953,2024-08-24,1366,Storm,FestivalDay,Night,80
12953,2024-08-25,1366,Fog,FestivalEve,Day,88
12953,2024-08-26,1366,Storm,None,Night,88
12953,2024-08-27,1366,Rain,FestivalDay,Evening,67
12953,2024-08-28,1366,Fog,FestivalDay,Night,71
12953,2024-08-29,1366,Rain,None,Night,52
12953,2024-08-30,1366,Fog,FestivalDay,Morning,82
12953,2024-08-31,1366,Storm,FestivalDay,Morning,118
12953,2024-09-01,1366,Storm,FestivalDay,Morning,97
12953,2024-09-02,1366,Clear,FestivalDay,Night,50
12953,2024-09-03,1366,Clear,FestivalEve,Night,48
12953,2024-09-04,1366,Rain,FestivalDay,Evening,86
12953,2024-09-05,1366,Clear,FestivalDay,Day,59
12953,2024-09-06,1366,Storm,None,Morning,112
12953,2024-09-07,1366,Storm,None,Morning,92
12953,2024-09-08,1366,Rain,FestivalDay,Morning,62
12953,2024-09-09,1366,Storm,FestivalEve,Evening,115
12953,2024-09-10,1366,Fog,FestivalDay,Night,82
12953,2024-09-11,1366,Storm,FestivalDay,Morning,103
12953,2024-09-12,1366,Fog,FestivalEve,Day,85
12953,2024-09-13,1366,Storm,None,Day,114
12953,2024-09-14,1366,Fog,FestivalDay,Morning,86
12953,2024-09-15,1366,Storm,FestivalDay,Evening,119
12953,2024-09-16,1366,Fog,None,Night,72
12953,2024-09-17,1366,Rain,FestivalDay,Night,54
12953,2024-09-18,1366,Clear,None,Day,34
12953,2024-09-19,1366,Storm,None,Evening,111
12953,2024-09-20,1366,Storm,FestivalDay,Evening,145
12953,2024-09-21,1366,Fog,FestivalDay,Evening,96
12953,2024-09-22,1366,Rain,None,Morning,42
12953,2024-09-23,1366,Clear,None,Morning,24
12953,2024-09-24,1366,Rain,FestivalEve,Morning,58
12953,2024-09-25,1366,Fog,FestivalDay,Evening,82
12953,2024-09-26,1366,Rain,None,Evening,62
12953,2024-09-27,1366,Storm,FestivalDay,Morning,133
12953,2024-09-28,1366,Fog,FestivalEve,Day,96
12953,2024-09-29,1366,Fog,None,Night,72
12953,2024-09-30,1366,Rain,FestivalEve,Night,71
12953,2024-10-01,1366,Fog,FestivalEve,Night,78
12953,2024-10-02,1366,Clear,None,Morning,28
12953,2024-10-03,1366,Rain,None,Morning,46
12953,2024-10-04,1366,Fog,None,Evening,70
12953,2024-10-05,1366,Fog,FestivalEve,Morning,98
12953,2024-10-06,1366,Clear,FestivalEve,Night,58
12953,2024-10-07,1366,Clear,None,Day,27
12953,2024-10-08,1366,Clear,FestivalDay,Evening,58
12953,2024-10-09,1366,Fog,FestivalEve,Morning,73
12953,2024-10-10,1366,Fog,None,Night,70
12953,2024-10-11,1366,Fog,None,Evening,68
12953,2024-10-12,1366,Fog,FestivalEve,Day,91
12953,2024-10-13,1366,Clear,FestivalDay,Night,41
12953,2024-10-14,1366,Rain,FestivalEve,Evening,90
12953,2024-10-15,1366,Rain,FestivalDay,Evening,83
12953,2024-10-16,1366,Rain,FestivalEve,Day,62
12953,2024-10-17,1366,Storm,None,Morning,94
12953,2024-10-18,1366,Fog,FestivalEve,Morning,86
12953,2024-10-19,1366,Clear,None,Day,50
12953,2024-10-20,1366,Clear,FestivalDay,Day,57
12953,2024-10-21,1366,Rain,FestivalDay,Morning,63
12953,2024-10-22,1366,Fog,FestivalEve,Night,100
12953,2024-10-23,1366,Fog,None,Night,59
12953,2024-10-24,1366,Clear,None,Evening,57
12953,2024-10-25,1366,Rain,FestivalDay,Night,73
12953,2024-10-26,1366,Storm,FestivalDay,Morning,97
12953,2024-10-27,1366,Fog,FestivalDay,Evening,102
12953,2024-10-28,1366,Rain,FestivalEve,Morning,62
12953,2024-10-29,1366,Fog,FestivalEve,Day,89
12953,2024-10-30,1366,Clear,None,Evening,41
12953,2024-10-31,1366,Rain,None,Evening,65
12953,2024-11-01,1366,Fog,FestivalEve,Evening,123
12953,2024-11-02,1366,Fog,FestivalDay,Night,73
12953,2024-11-03,1366,Clear,None,Night,28
12953,2024-11-04,1366,Rain,None,Night,43
12953,2024-11-05,1366,Clear,FestivalDay,Day,70
12953,2024-11-06,1366,Storm,FestivalDay,Evening,115
12953,2024-11-07,1366,Storm,None,Night,113
12953,2024-11-08,1366,Rain,FestivalDay,Night,63
12953,2024-11-09,1366,Fog,FestivalDay,Night,77
12953,2024-11-10,1366,Clear,FestivalDay,Evening,77
12953,2024-11-11,1366,Storm,None,Day,95
12953,2024-11-12,1366,Clear,FestivalEve,Night,60
12953,2024-11-13,1366,Rain,FestivalEve,Morning,72
12953,2024-11-14,1366,Fog,None,Evening,80
12953,2024-11-15,1366,Rain,FestivalDay,Night,52
12953,2024-11-16,1366,Storm,None,Day,102
12953,2024-11-17,1366,Rain,FestivalEve,Night,91
12953,2024-11-18,1366,Rain,None,Night,32
12953,2024-11-19,1366,Storm,None,Morning,118
12953,2024-11-20,1366,Fog,None,Evening,72
12953,2024-11-21,1366,Clear,FestivalEve,Day,54
12953,2024-11-22,1366,Rain,None,Evening,40
12953,2024-11-23,1366,Clear,FestivalDay,Night,54
12953,2024-11-24,1366,Clear,FestivalEve,Night,57
12953,2024-11-25,1366,Storm,None,Evening,124
12953,2024-11-26,1366,Clear,None,Evening,45
12953,2024-11-27,1366,Fog,FestivalEve,Morning,105
12953,2024-11-28,1366,Clear,None,Day,44
12953,2024-11-29,1366,Clear,FestivalEve,Evening,71
12953,2024-11-30,1366,Storm,None,Night,105
12953,2024-12-01,1366,Clear,FestivalDay,Morning,61
12953,2024-12-02,1366,Storm,FestivalDay,Morning,91
12953,2024-12-03,1366,Fog,FestivalDay,Evening,112
12953,2024-12-04,1366,Fog,FestivalDay,Day,99
12953,2024-12-05,1366,Rain,None,Night,44
12953,2024-12-06,1366,Rain,FestivalDay,Evening,78
12953,2024-12-07,1366,Fog,FestivalEve,Night,102
12953,2024-12-08,1366,Rain,FestivalEve,Morning,85
12953,2024-12-09,1366,Storm,FestivalEve,Evening,132
12953,2024-12-10,1366,Fog,FestivalEve,Morning,88
12953,2024-12-11,1366,Storm,FestivalEve,Morning,105
12953,2024-12-12,1366,Storm,FestivalEve,Evening,121
12953,2024-12-13,1366,Fog,FestivalEve,Day,105
12953,2024-12-14,1366,Rain,None,Evening,67
12953,2024-12-15,1366,Fog,None,Morning,51
12953,2024-12-16,1366,Rain,FestivalEve,Evening,99
12953,2024-12-17,1366,Storm,FestivalEve,Day,133
12953,2024-12-18,1366,Storm,FestivalDay,Day,93
12953,2024-12-19,1366,Clear,None,Night,25
12953,2024-12-20,1366,Storm,FestivalEve,Night,110
12953,2024-12-21,1366,Rain,None,Day,40
12953,2024-12-22,1366,Rain,None,Day,39
12953,2024-12-23,1366,Storm,FestivalDay,Morning,126
12953,2024-12-24,1366,Rain,FestivalDay,Evening,84
12953,2024-12-25,1366,Fog,FestivalEve,Night,82
12953,2024-12-26,1366,Clear,None,Morning,35
12953,2024-12-27,1366,Storm,FestivalEve,Evening,121
12953,2024-12-28,1366,Clear,None,Morning,21
12953,2024-12-29,1366,Rain,None,Morning,48
12953,2024-12-30,1366,Rain,FestivalDay,Day,69
12953,2024-12-31,1366,Fog,FestivalEve,Morning,72
